"time","OP"
3.172,0.032
3.174,0.034
3.176,0.036
3.178,0.038
3.18,0.04
3.18,0.02
3.182,0.022
3.184,0.024
3.186,0.026
3.188,0.028
3.19,0.03
3.192,0.032
3.194,0.034
3.196,0.036
3.198,0.038
3.2,0.04
3.2,0.02
3.202,0.022
3.204,0.024
3.206,0.026
3.208,0.028
3.21,0.03
3.212,0.032
3.214,0.034
3.216,0.036
3.218,0.038
3.22,0.04
3.22,0.02
3.222,0.022
3.224,0.024
3.226,0.026
3.228,0.028
3.23,0.03
3.232,0.032
3.234,0.034
3.236,0.036
3.238,0.038
3.24,0.04
3.24,0.02
3.242,0.022
3.244,0.024
3.246,0.026
3.248,0.028
3.25,0.03
3.252,0.032
3.254,0.034
3.256,0.036
3.258,0.038
3.26,0.04
3.26,0.02
3.262,0.022
3.264,0.024
3.266,0.026
3.268,0.028
3.27,0.03
3.272,0.032
3.274,0.034
3.276,0.036
3.278,0.038
3.28,0.04
3.28,0.02
3.282,0.022
3.284,0.024
3.286,0.026
3.288,0.028
3.29,0.03
3.292,0.032
3.294,0.034
3.296,0.036
3.298,0.038
3.3,0.04
3.3,0.02
3.302,0.022
3.304,0.024
3.306,0.026
3.308,0.028
3.31,0.03
3.312,0.032
3.314,0.034
3.316,0.036
3.318,0.038
3.32,0.04
3.32,0.02
3.322,0.022
3.324,0.024
3.326,0.026
3.328,0.028
3.33,0.03
3.332,0.032
3.334,0.034
3.336,0.036
3.338,0.038
3.34,0.04
3.34,0.02
3.342,0.022
3.344,0.024
3.346,0.026
3.348,0.028
3.35,0.03
3.352,0.032
3.354,0.034
3.356,0.036
3.358,0.038
3.36,0.04
3.36,0.02
3.362,0.022
3.364,0.024
3.366,0.026
3.368,0.028
3.37,0.03
3.372,0.032
3.374,0.034
3.376,0.036
3.378,0.038
3.38,0.04
3.38,0.02
3.382,0.022
3.384,0.024
3.386,0.026
3.388,0.028
3.39,0.03
3.392,0.032
3.394,0.034
3.396,0.036
3.398,0.038
3.4,0.04
3.4,0.02
3.402,0.022
3.404,0.024
3.406,0.026
3.408,0.028
3.41,0.03
3.412,0.032
3.414,0.034
3.416,0.036
3.418,0.038
3.42,0.04
3.42,0.02
3.422,0.022
3.424,0.024
3.426,0.026
3.428,0.028
3.43,0.03
3.432,0.032
3.434,0.034
3.436,0.036
3.438,0.038
3.44,0.04
3.44,0.02
3.442,0.022
3.444,0.024
3.446,0.026
3.448,0.028
3.45,0.03
3.452,0.032
3.454,0.034
3.456,0.036
3.458,0.038
3.46,0.04
3.46,0.02
3.462,0.022
3.464,0.024
3.466,0.026
3.468,0.028
3.47,0.03
3.472,0.032
3.474,0.034
3.476,0.036
3.478,0.038
3.48,0.04
3.48,0.02
3.482,0.022
3.484,0.024
3.486,0.026
3.488,0.028
3.49,0.03
3.492,0.032
3.494,0.034
3.496,0.036
3.498,0.038
3.5,0.04
3.5,0.02
3.502,0.022
3.504,0.024
3.506,0.026
3.508,0.028
3.51,0.03
3.512,0.032
3.514,0.034
3.516,0.036
3.518,0.038
3.52,0.04
3.52,0.02
3.522,0.022
3.524,0.024
3.526,0.026
3.528,0.028
3.53,0.03
3.532,0.032
3.534,0.034
3.536,0.036
3.538,0.038
3.54,0.04
3.54,0.02
3.542,0.022
3.544,0.024
3.546,0.026
3.548,0.028
3.55,0.03
3.552,0.032
3.554,0.034
3.556,0.036
3.558,0.038
3.56,0.04
3.56,0.02
3.562,0.022
3.564,0.024
3.566,0.026
3.568,0.028
3.57,0.03
3.572,0.032
3.574,0.034
3.576,0.036
3.578,0.038
3.58,0.04
3.58,0.02
3.582,0.022
3.584,0.024
3.586,0.026
3.588,0.028
3.59,0.03
3.592,0.032
3.594,0.034
3.596,0.036
3.598,0.038
3.6,0.04
3.6,0.02
3.602,0.022
3.604,0.024
3.606,0.026
3.608,0.028
3.61,0.03
3.612,0.032
3.614,0.034
3.616,0.036
3.618,0.038
3.62,0.04
3.62,0.02
3.622,0.022
3.624,0.024
3.626,0.026
3.628,0.028
3.63,0.03
3.632,0.032
3.634,0.034
3.636,0.036
3.638,0.038
3.64,0.04
3.64,0.02
3.642,0.022
3.644,0.024
3.646,0.026
3.648,0.028
3.65,0.03
3.652,0.032
3.654,0.034
3.656,0.036
3.658,0.038
3.66,0.04
3.66,0.02
3.662,0.022
3.664,0.024
3.666,0.026
3.668,0.028
3.67,0.03
3.672,0.032
3.674,0.034
3.676,0.036
3.678,0.038
3.68,0.04
3.68,0.02
3.682,0.022
3.684,0.024
3.686,0.026
3.688,0.028
3.69,0.03
3.692,0.032
3.694,0.034
3.696,0.036
3.698,0.038
3.7,0.04
3.7,0.02
3.702,0.022
3.704,0.024
3.706,0.026
3.708,0.028
3.71,0.03
3.712,0.032
3.714,0.034
3.716,0.036
3.718,0.038
3.72,0.04
3.72,0.02
3.722,0.022
3.724,0.024
3.726,0.026
3.728,0.028
3.73,0.03
3.732,0.032
3.734,0.034
3.736,0.036
3.738,0.038
3.74,0.04
3.74,0.02
3.742,0.022
3.744,0.024
3.746,0.026
3.748,0.028
3.75,0.03
3.752,0.032
3.754,0.034
3.756,0.036
3.758,0.038
3.76,0.04
3.76,0.02
3.762,0.022
3.764,0.024
3.766,0.026
3.768,0.028
3.77,0.03
3.772,0.032
3.774,0.034
3.776,0.036
3.778,0.038
3.78,0.04
3.78,0.02
3.782,0.022
3.784,0.024
3.786,0.026
3.788,0.028
3.79,0.03
3.792,0.032
3.794,0.034
3.796,0.036
3.798,0.038
3.8,0.04
3.8,0.02
3.802,0.022
3.804,0.024
3.806,0.026
3.808,0.028
3.81,0.03
3.812,0.032
3.814,0.034
3.816,0.036
3.818,0.038
3.82,0.04
3.82,0.02
3.822,0.022
3.824,0.024
3.826,0.026
3.828,0.028
3.83,0.03
3.832,0.032
3.834,0.034
3.836,0.036
3.838,0.038
3.84,0.04
3.84,0.02
3.842,0.022
3.844,0.024
3.846,0.026
3.848,0.028
3.85,0.03
3.852,0.032
3.854,0.034
3.856,0.036
3.858,0.038
3.86,0.04
3.86,0.02
3.862,0.022
3.864,0.024
3.866,0.026
3.868,0.028
3.87,0.03
3.872,0.032
3.874,0.034
3.876,0.036
3.878,0.038
3.88,0.04
3.88,0.02
3.882,0.022
3.884,0.024
3.886,0.026
3.888,0.028
3.89,0.03
3.892,0.032
3.894,0.034
3.896,0.036
3.898,0.038
3.9,0.04
3.9,0.02
3.902,0.022
3.904,0.024
3.906,0.026
3.908,0.028
3.91,0.03
3.912,0.032
3.914,0.034
3.916,0.036
3.918,0.038
3.92,0.04
3.92,0.02
3.922,0.022
3.924,0.024
3.926,0.026
3.928,0.028
3.93,0.03
3.932,0.032
3.934,0.034
3.936,0.036
3.938,0.038
3.94,0.04
3.94,0.02
3.942,0.022
3.944,0.024
3.946,0.026
3.948,0.028
3.95,0.03
3.952,0.032
3.954,0.034
3.956,0.036
3.958,0.038
3.96,0.04
3.96,0.02
3.962,0.022
3.964,0.024
3.966,0.026
3.968,0.028
3.97,0.03
3.972,0.032
3.974,0.034
3.976,0.036
3.978,0.038
3.98,0.04
3.98,0.02
3.982,0.022
3.984,0.024
3.986,0.026
3.988,0.028
3.99,0.03
3.992,0.032
3.994,0.034
3.996,0.036
3.998,0.038
4,0.04
4,0.02
4.002,0.022
4.004,0.024
4.006,0.026
4.008,0.028
4.01,0.03
4.012,0.032
4.014,0.034
4.016,0.036
4.018,0.038
4.02,0.04
4.02,0.02
4.022,0.022
4.024,0.024
4.026,0.026
4.028,0.028
4.03,0.03
4.032,0.032
4.034,0.034
4.036,0.036
4.038,0.038
4.04,0.04
4.04,0.02
4.042,0.022
4.044,0.024
4.046,0.026
4.048,0.028
4.05,0.03
4.052,0.032
4.054,0.034
4.056,0.036
4.058,0.038
4.06,0.04
4.06,0.02
4.062,0.022
4.064,0.024
4.066,0.026
4.068,0.028
4.07,0.03
4.072,0.032
4.074,0.034
4.076,0.036
4.078,0.038
4.08,0.04
4.08,0.02
4.082,0.022
4.084,0.024
4.086,0.026
4.088,0.028
4.09,0.03
4.092,0.032
4.094,0.034
4.096,0.036
4.098,0.038
4.1,0.04
4.1,0.02
4.102,0.022
4.104,0.024
4.106,0.026
4.108,0.028
4.11,0.03
4.112,0.032
4.114,0.034
4.116,0.036
4.118,0.038
4.12,0.04
4.12,0.02
4.122,0.022
4.124,0.024
4.126,0.026
4.128,0.028
4.13,0.03
4.132,0.032
4.134,0.034
4.136,0.036
4.138,0.038
4.14,0.04
4.14,0.02
4.142,0.022
4.144,0.024
4.146,0.026
4.148,0.028
4.15,0.03
4.152,0.032
4.154,0.034
4.156,0.036
4.158,0.038
4.16,0.04
4.16,0.02
4.162,0.022
4.164,0.024
4.166,0.026
4.168,0.028
4.17,0.03
4.172,0.032
4.174,0.034
4.176,0.036
4.178,0.038
4.18,0.04
4.18,0.02
4.182,0.022
4.184,0.024
4.186,0.026
4.188,0.028
4.19,0.03
4.192,0.032
4.194,0.034
4.196,0.036
4.198,0.038
4.2,0.04
4.2,0.02
4.2,0.02
4.202,0.022
4.204,0.024
4.206,0.026
4.208,0.028
4.21,0.03
4.212,0.032
4.214,0.034
4.216,0.036
4.218,0.038
4.22,0.04
4.22,0.02
4.22,0.02
4.222,0.022
4.224,0.024
4.226,0.026
4.228,0.028
4.23,0.03
4.232,0.032
4.234,0.034
4.236,0.036
4.238,0.038
4.24,0.04
4.24,0.02
4.24,0.02
4.242,0.022
4.244,0.024
4.246,0.026
4.248,0.028
4.25,0.03
4.252,0.032
4.254,0.034
4.256,0.036
4.258,0.038
4.26,0.04
4.26,0.02
4.26,0.02
4.262,0.022
4.264,0.024
4.266,0.026
4.268,0.028
4.27,0.03
4.272,0.032
4.274,0.034
4.276,0.036
4.278,0.038
4.28,0.04
4.28,0.02
4.28,0.02
4.282,0.022
4.284,0.024
4.286,0.026
4.288,0.028
4.29,0.03
4.292,0.032
4.294,0.034
4.296,0.036
4.298,0.038
4.3,0.04
4.3,0.02
4.3,0.02
4.302,0.022
4.304,0.024
4.306,0.026
4.308,0.028
4.31,0.03
4.312,0.032
4.314,0.034
4.316,0.036
4.318,0.038
4.32,0.04
4.32,0.02
4.32,0.02
4.322,0.022
4.324,0.024
4.326,0.026
4.328,0.028
4.33,0.03
4.332,0.032
4.334,0.034
4.336,0.036
4.338,0.038
4.34,0.04
4.34,0.02
4.34,0.02
4.342,0.022
4.344,0.024
4.346,0.026
4.348,0.028
4.35,0.03
4.352,0.032
4.354,0.034
4.356,0.036
4.358,0.038
4.36,0.04
4.36,0.02
4.36,0.02
4.362,0.022
4.364,0.024
4.366,0.026
4.368,0.028
4.37,0.03
4.372,0.032
4.374,0.034
4.376,0.036
4.378,0.038
4.38,0.04
4.38,0.02
4.38,0.02
4.382,0.022
4.384,0.024
4.386,0.026
4.388,0.028
4.39,0.03
4.392,0.032
4.394,0.034
4.396,0.036
4.398,0.038
4.4,0.04
4.4,0.02
4.4,0.02
4.402,0.022
4.404,0.024
4.406,0.026
4.408,0.028
4.41,0.03
4.412,0.032
4.414,0.034
4.416,0.036
4.418,0.038
4.42,0.04
4.42,0.02
4.42,0.02
4.422,0.022
4.424,0.024
4.426,0.026
4.428,0.028
4.43,0.03
4.432,0.032
4.434,0.034
4.436,0.036
4.438,0.038
4.44,0.04
4.44,0.02
4.44,0.02
4.442,0.022
4.444,0.024
4.446,0.026
4.448,0.028
4.45,0.03
4.452,0.032
4.454,0.034
4.456,0.036
4.458,0.038
4.46,0.04
4.46,0.02
4.46,0.02
4.462,0.022
4.464,0.024
4.466,0.026
4.468,0.028
4.47,0.03
4.472,0.032
4.474,0.034
4.476,0.036
4.478,0.038
4.48,0.04
4.48,0.02
4.48,0.02
4.482,0.022
4.484,0.024
4.486,0.026
4.488,0.028
4.49,0.03
4.492,0.032
4.494,0.034
4.496,0.036
4.498,0.038
4.5,0.04
4.5,0.02
4.5,0.02
4.502,0.022
4.504,0.024
4.506,0.026
4.508,0.028
4.51,0.03
4.512,0.032
4.514,0.034
4.516,0.036
4.518,0.038
4.52,0.04
4.52,0.02
4.52,0.02
4.522,0.022
4.524,0.024
4.526,0.026
4.528,0.028
4.53,0.03
4.532,0.032
4.534,0.034
4.536,0.036
4.538,0.038
4.54,0.04
4.54,0.02
4.54,0.02
4.542,0.022
4.544,0.024
4.546,0.026
4.548,0.028
4.55,0.03
4.552,0.032
4.554,0.034
4.556,0.036
4.558,0.038
4.56,0.04
4.56,0.02
4.56,0.02
4.562,0.022
4.564,0.024
4.566,0.026
4.568,0.028
4.57,0.03
4.572,0.032
4.574,0.034
4.576,0.036
4.578,0.038
4.58,0.04
4.58,0.02
4.58,0.02
4.582,0.022
4.584,0.024
4.586,0.026
4.588,0.028
4.59,0.03
4.592,0.032
4.594,0.034
4.596,0.036
4.598,0.038
4.6,0.04
4.6,0.02
4.6,0.02
4.602,0.022
4.604,0.024
4.606,0.026
4.608,0.028
4.61,0.03
4.612,0.032
4.614,0.034
4.616,0.036
4.618,0.038
4.62,0.04
4.62,0.02
4.62,0.02
4.622,0.022
4.624,0.024
4.626,0.026
4.628,0.028
4.63,0.03
4.632,0.032
4.634,0.034
4.636,0.036
4.638,0.038
4.64,0.04
4.64,0.02
4.64,0.02
4.642,0.022
4.644,0.024
4.646,0.026
4.648,0.028
4.65,0.03
4.652,0.032
4.654,0.034
4.656,0.036
4.658,0.038
4.66,0.04
4.66,0.02
4.66,0.02
4.662,0.022
4.664,0.024
4.666,0.026
4.668,0.028
4.67,0.03
4.672,0.032
4.674,0.034
4.676,0.036
4.678,0.038
4.68,0.04
4.68,0.02
4.68,0.02
4.682,0.022
4.684,0.024
4.686,0.026
4.688,0.028
4.69,0.03
4.692,0.032
4.694,0.034
4.696,0.036
4.698,0.038
4.7,0.04
4.7,0.02
4.7,0.02
4.702,0.022
4.704,0.024
4.706,0.026
4.708,0.028
4.71,0.03
4.712,0.032
4.714,0.034
4.716,0.036
4.718,0.038
4.72,0.04
4.72,0.02
4.72,0.02
4.722,0.022
4.724,0.024
4.726,0.026
4.728,0.028
4.73,0.03
4.732,0.032
4.734,0.034
4.736,0.036
4.738,0.038
4.74,0.04
4.74,0.02
4.74,0.02
4.742,0.022
4.744,0.024
4.746,0.026
4.748,0.028
4.75,0.03
4.752,0.032
4.754,0.034
4.756,0.036
4.758,0.038
4.76,0.04
4.76,0.02
4.76,0.02
4.762,0.022
4.764,0.024
4.766,0.026
4.768,0.028
4.77,0.03
4.772,0.032
4.774,0.034
4.776,0.036
4.778,0.038
4.78,0.04
4.78,0.02
4.78,0.02
4.782,0.022
4.784,0.024
4.786,0.026
4.788,0.028
4.79,0.03
4.792,0.032
4.794,0.034
4.796,0.036
4.798,0.038
4.8,0.04
4.8,0.02
4.8,0.02
4.802,0.022
4.804,0.024
4.806,0.026
4.808,0.028
4.81,0.03
4.812,0.032
4.814,0.034
4.816,0.036
4.818,0.038
4.82,0.04
4.82,0.02
4.82,0.02
4.822,0.022
4.824,0.024
4.826,0.026
4.828,0.028
4.83,0.03
4.832,0.032
4.834,0.034
4.836,0.036
4.838,0.038
4.84,0.04
4.84,0.02
4.84,0.02
4.842,0.022
4.844,0.024
4.846,0.026
4.848,0.028
4.85,0.03
4.852,0.032
4.854,0.034
4.856,0.036
4.858,0.038
4.86,0.04
4.86,0.02
4.86,0.02
4.862,0.022
4.864,0.024
4.866,0.026
4.868,0.028
4.87,0.03
4.872,0.032
4.874,0.034
4.876,0.036
4.878,0.038
4.88,0.04
4.88,0.02
4.88,0.02
4.882,0.022
4.884,0.024
4.886,0.026
4.888,0.028
4.89,0.03
4.892,0.032
4.894,0.034
4.896,0.036
4.898,0.038
4.9,0.04
4.9,0.02
4.9,0.02
4.902,0.022
4.904,0.024
4.906,0.026
4.908,0.028
4.91,0.03
4.912,0.032
4.914,0.034
4.916,0.036
4.918,0.038
4.92,0.04
4.92,0.02
4.92,0.02
4.922,0.022
4.924,0.024
4.926,0.026
4.928,0.028
4.93,0.03
4.932,0.032
4.934,0.034
4.936,0.036
4.938,0.038
4.94,0.04
4.94,0.02
4.94,0.02
4.942,0.022
4.944,0.024
4.946,0.026
4.948,0.028
4.95,0.03
4.952,0.032
4.954,0.034
4.956,0.036
4.958,0.038
4.96,0.04
4.96,0.02
4.96,0.02
4.962,0.022
4.964,0.024
4.966,0.026
4.968,0.028
4.97,0.03
4.972,0.032
4.974,0.034
4.976,0.036
4.978,0.038
4.98,0.04
4.98,0.02
4.98,0.02
4.982,0.022
4.984,0.024
4.986,0.026
4.988,0.028
4.99,0.03
4.992,0.032
4.994,0.034
4.996,0.036
4.998,0.038
5,0.04
5,0.02
5,0.02
5.002,0.022
5.004,0.024
5.006,0.026
5.008,0.028
5.01,0.03
5.012,0.032
5.014,0.034
5.016,0.036
5.018,0.038
5.02,0.04
5.02,0.02
5.02,0.02
5.022,0.022
5.024,0.024
5.026,0.026
5.028,0.028
5.03,0.03
5.032,0.032
5.034,0.034
5.036,0.036
5.038,0.038
5.04,0.04
5.04,0.02
5.04,0.02
5.042,0.022
5.044,0.024
5.046,0.026
5.048,0.028
5.05,0.03
5.052,0.032
5.054,0.034
5.056,0.036
5.058,0.038
5.06,0.04
5.06,0.02
5.06,0.02
5.062,0.022
5.064,0.024
5.066,0.026
5.068,0.028
5.07,0.03
5.072,0.032
5.074,0.034
5.076,0.036
5.078,0.038
5.08,0.04
5.08,0.02
5.08,0.02
5.082,0.022
5.084,0.024
5.086,0.026
5.088,0.028
5.09,0.03
5.092,0.032
5.094,0.034
5.096,0.036
5.098,0.038
5.1,0.04
5.1,0.02
5.1,0.02
5.102,0.022
5.104,0.024
5.106,0.026
5.108,0.028
5.11,0.03
5.112,0.032
5.114,0.034
5.116,0.036
5.118,0.038
5.12,0.04
5.12,0.02
5.12,0.02
5.122,0.022
5.124,0.024
5.126,0.026
5.128,0.028
5.13,0.03
5.132,0.032
5.134,0.034
5.136,0.036
5.138,0.038
5.14,0.04
5.14,0.02
5.14,0.02
5.142,0.022
5.144,0.024
5.146,0.026
5.148,0.028
5.15,0.03
5.152,0.032
5.154,0.034
5.156,0.036
5.158,0.038
5.16,0.04
5.16,0.02
5.16,0.02
5.162,0.022
5.164,0.024
5.166,0.026
5.168,0.028
5.17,0.03
5.172,0.032
5.174,0.034
5.176,0.036
5.178,0.038
5.18,0.04
5.18,0.02
5.18,0.02
5.182,0.022
5.184,0.024
5.186,0.026
5.188,0.028
5.19,0.03
5.192,0.032
5.194,0.034
5.196,0.036
5.198,0.038
5.2,0.04
5.2,0.02
5.2,0.02
5.202,0.022
5.204,0.024
5.206,0.026
5.208,0.028
5.21,0.03
5.212,0.032
5.214,0.034
5.216,0.036
5.218,0.038
5.22,0.04
5.22,0.02
5.22,0.02
5.222,0.022
5.224,0.024
5.226,0.026
5.228,0.028
5.23,0.03
5.232,0.032
5.234,0.034
5.236,0.036
5.238,0.038
5.24,0.04
5.24,0.02
5.24,0.02
5.242,0.022
5.244,0.024
5.246,0.026
5.248,0.028
5.25,0.03
5.252,0.032
5.254,0.034
5.256,0.036
5.258,0.038
5.26,0.04
5.26,0.02
5.26,0.02
5.262,0.022
5.264,0.024
5.266,0.026
5.268,0.028
5.27,0.03
5.272,0.032
5.274,0.034
5.276,0.036
5.278,0.038
5.28,0.04
5.28,0.02
5.28,0.02
5.282,0.022
5.284,0.024
5.286,0.026
5.288,0.028
5.29,0.03
5.292,0.032
5.294,0.034
5.296,0.036
5.298,0.038
5.3,0.04
5.3,0.02
5.3,0.02
5.302,0.022
5.304,0.024
5.306,0.026
5.308,0.028
5.31,0.03
5.312,0.032
5.314,0.034
5.316,0.036
5.318,0.038
5.32,0.04
5.32,0.02
5.32,0.02
5.322,0.022
5.324,0.024
5.326,0.026
5.328,0.028
5.33,0.03
5.332,0.032
5.334,0.034
5.336,0.036
5.338,0.038
5.34,0.04
5.34,0.02
5.34,0.02
5.342,0.022
5.344,0.024
5.346,0.026
5.348,0.028
5.35,0.03
5.352,0.032
5.354,0.034
5.356,0.036
5.358,0.038
5.36,0.04
5.36,0.02
5.36,0.02
5.362,0.022
5.364,0.024
5.366,0.026
5.368,0.028
5.37,0.03
5.372,0.032
5.374,0.034
5.376,0.036
5.378,0.038
5.38,0.04
5.38,0.02
5.38,0.02
5.382,0.022
5.384,0.024
5.386,0.026
5.388,0.028
5.39,0.03
5.392,0.032
5.394,0.034
5.396,0.036
5.398,0.038
5.4,0.04
5.4,0.02
5.4,0.02
5.402,0.022
5.404,0.024
5.406,0.026
5.408,0.028
5.41,0.03
5.412,0.032
5.414,0.034
5.416,0.036
5.418,0.038
5.42,0.04
5.42,0.02
5.42,0.02
5.422,0.022
5.424,0.024
5.426,0.026
5.428,0.028
5.43,0.03
5.432,0.032
5.434,0.034
5.436,0.036
5.438,0.038
5.44,0.04
5.44,0.02
5.44,0.02
5.442,0.022
5.444,0.024
5.446,0.026
5.448,0.028
5.45,0.03
5.452,0.032
5.454,0.034
5.456,0.036
5.458,0.038
5.46,0.04
5.46,0.02
5.46,0.02
5.462,0.022
5.464,0.024
5.466,0.026
5.468,0.028
5.47,0.03
5.472,0.032
5.474,0.034
5.476,0.036
5.478,0.038
5.48,0.04
5.48,0.02
5.48,0.02
5.482,0.022
5.484,0.024
5.486,0.026
5.488,0.028
5.49,0.03
5.492,0.032
5.494,0.034
5.496,0.036
5.498,0.038
5.5,0.04
5.5,0.02
5.5,0.02
5.502,0.022
5.504,0.024
5.506,0.026
5.508,0.028
5.51,0.03
5.512,0.032
5.514,0.034
5.516,0.036
5.518,0.038
5.52,0.04
5.52,0.02
5.52,0.02
5.522,0.022
5.524,0.024
5.526,0.026
5.528,0.028
5.53,0.03
5.532,0.032
5.534,0.034
5.536,0.036
5.538,0.038
5.54,0.04
5.54,0.02
5.54,0.02
5.542,0.022
5.544,0.024
5.546,0.026
5.548,0.028
5.55,0.03
5.552,0.032
5.554,0.034
5.556,0.036
5.558,0.038
5.56,0.04
5.56,0.02
5.56,0.02
5.562,0.022
5.564,0.024
5.566,0.026
5.568,0.028
5.57,0.03
5.572,0.032
5.574,0.034
5.576,0.036
5.578,0.038
5.58,0.04
5.58,0.02
5.58,0.02
5.582,0.022
5.584,0.024
5.586,0.026
5.588,0.028
5.59,0.03
5.592,0.032
5.594,0.034
5.596,0.036
5.598,0.038
5.6,0.04
5.6,0.02
5.6,0.02
5.602,0.022
5.604,0.024
5.606,0.026
5.608,0.028
5.61,0.03
5.612,0.032
5.614,0.034
5.616,0.036
5.618,0.038
5.62,0.04
5.62,0.02
5.62,0.02
5.622,0.022
5.624,0.024
5.626,0.026
5.628,0.028
5.63,0.03
5.632,0.032
5.634,0.034
5.636,0.036
5.638,0.038
5.64,0.04
5.64,0.02
5.64,0.02
5.642,0.022
5.644,0.024
5.646,0.026
5.648,0.028
5.65,0.03
5.652,0.032
5.654,0.034
5.656,0.036
5.658,0.038
5.66,0.04
5.66,0.02
5.66,0.02
5.662,0.022
5.664,0.024
5.666,0.026
5.668,0.028
5.67,0.03
5.672,0.032
5.674,0.034
5.676,0.036
5.678,0.038
5.68,0.04
5.68,0.02
5.68,0.02
5.682,0.022
5.684,0.024
5.686,0.026
5.688,0.028
5.69,0.03
5.692,0.032
5.694,0.034
5.696,0.036
5.698,0.038
5.7,0.04
5.7,0.02
5.7,0.02
5.702,0.022
5.704,0.024
5.706,0.026
5.708,0.028
5.71,0.03
5.712,0.032
5.714,0.034
5.716,0.036
5.718,0.038
5.72,0.04
5.72,0.02
5.72,0.02
5.722,0.022
5.724,0.024
5.726,0.026
5.728,0.028
5.73,0.03
5.732,0.032
5.734,0.034
5.736,0.036
5.738,0.038
5.74,0.04
5.74,0.02
5.74,0.02
5.742,0.022
5.744,0.024
5.746,0.026
5.748,0.028
5.75,0.03
5.752,0.032
5.754,0.034
5.756,0.036
5.758,0.038
5.76,0.04
5.76,0.02
5.76,0.02
5.762,0.022
5.764,0.024
5.766,0.026
5.768,0.028
5.77,0.03
5.772,0.032
5.774,0.034
5.776,0.036
5.778,0.038
5.78,0.04
5.78,0.02
5.78,0.02
5.782,0.022
5.784,0.024
5.786,0.026
5.788,0.028
5.79,0.03
5.792,0.032
5.794,0.034
5.796,0.036
5.798,0.038
5.8,0.04
5.8,0.02
5.8,0.02
5.802,0.022
5.804,0.024
5.806,0.026
5.808,0.028
5.81,0.03
5.812,0.032
5.814,0.034
5.816,0.036
5.818,0.038
5.82,0.04
5.82,0.02
5.82,0.02
5.822,0.022
5.824,0.024
5.826,0.026
5.828,0.028
5.83,0.03
5.832,0.032
5.834,0.034
5.836,0.036
5.838,0.038
5.84,0.04
5.84,0.02
5.84,0.02
5.842,0.022
5.844,0.024
5.846,0.026
5.848,0.028
5.85,0.03
5.852,0.032
5.854,0.034
5.856,0.036
5.858,0.038
5.86,0.04
5.86,0.02
5.86,0.02
5.862,0.022
5.864,0.024
5.866,0.026
5.868,0.028
5.87,0.03
5.872,0.032
5.874,0.034
5.876,0.036
5.878,0.038
5.88,0.04
5.88,0.02
5.88,0.02
5.882,0.022
5.884,0.024
5.886,0.026
5.888,0.028
5.89,0.03
5.892,0.032
5.894,0.034
5.896,0.036
5.898,0.038
5.9,0.04
5.9,0.02
5.9,0.02
5.902,0.022
5.904,0.024
5.906,0.026
5.908,0.028
5.91,0.03
5.912,0.032
5.914,0.034
5.916,0.036
5.918,0.038
5.92,0.04
5.92,0.02
5.92,0.02
5.922,0.022
5.924,0.024
5.926,0.026
5.928,0.028
5.93,0.03
5.932,0.032
5.934,0.034
5.936,0.036
5.938,0.038
5.94,0.04
5.94,0.02
5.94,0.02
5.942,0.022
5.944,0.024
5.946,0.026
5.948,0.028
5.95,0.03
5.952,0.032
5.954,0.034
5.956,0.036
5.958,0.038
5.96,0.04
5.96,0.02
5.96,0.02
5.962,0.022
5.964,0.024
5.966,0.026
5.968,0.028
5.97,0.03
5.972,0.032
5.974,0.034
5.976,0.036
5.978,0.038
5.98,0.04
5.98,0.02
5.98,0.02
5.982,0.022
5.984,0.024
5.986,0.026
5.988,0.028
5.99,0.03
5.992,0.032
5.994,0.034
5.996,0.036
5.998,0.038
6,0.04
6,0.02
6,0.02
6.002,0.022
6.004,0.024
6.006,0.026
6.008,0.028
6.01,0.03
6.012,0.032
6.014,0.034
6.016,0.036
6.018,0.038
6.02,0.04
6.02,0.02
6.02,0.02
6.022,0.022
6.024,0.024
6.026,0.026
6.028,0.028
6.03,0.03
6.032,0.032
6.034,0.034
6.036,0.036
6.038,0.038
6.04,0.04
6.04,0.02
6.04,0.02
6.042,0.022
6.044,0.024
6.046,0.026
6.048,0.028
6.05,0.03
6.052,0.032
6.054,0.034
6.056,0.036
6.058,0.038
6.06,0.04
6.06,0.02
6.06,0.02
6.062,0.022
6.064,0.024
6.066,0.026
6.068,0.028
6.07,0.03
6.072,0.032
6.074,0.034
6.076,0.036
6.078,0.038
6.08,0.04
6.08,0.02
6.08,0.02
6.082,0.022
6.084,0.024
6.086,0.026
6.088,0.028
6.09,0.03
6.092,0.032
6.094,0.034
6.096,0.036
6.098,0.038
6.1,0.04
6.1,0.02
6.1,0.02
6.102,0.022
6.104,0.024
6.106,0.026
6.108,0.028
6.11,0.03
6.112,0.032
6.114,0.034
6.116,0.036
6.118,0.038
6.12,0.04
6.12,0.02
6.12,0.02
6.122,0.022
6.124,0.024
6.126,0.026
6.128,0.028
6.13,0.03
6.132,0.032
6.134,0.034
6.136,0.036
6.138,0.038
6.14,0.04
6.14,0.02
6.14,0.02
6.142,0.022
6.144,0.024
6.146,0.026
6.148,0.028
6.15,0.03
6.152,0.032
6.154,0.034
6.156,0.036
6.158,0.038
6.16,0.04
6.16,0.02
6.16,0.02
6.162,0.022
6.164,0.024
6.166,0.026
6.168,0.028
6.17,0.03
6.172,0.032
6.174,0.034
